payload,payload_note,round,execution_order,method,input_bytes,encoded_stream_payload_bytes,reconstructed_bytes,client_completion_ms,client_ttfb_ms,server_completion_ms,combined_endpoint_process_cpu_ms,reconstructed_goodput_mbps,encoded_goodput_mbps,qdisc_bytes,qdisc_packets,qdisc_drops,qdisc_overlimits,qdisc_requeues,reconstruction_ok,semantic_misses,repair_full_frames,measurement_control_stream_bytes_excluded,congestion_control_algorithm,emulation,rate_mbps,rtt_ms,loss_percent
demo,constructed deterministic warm-update control,1,1,raw-quic-stream,98304,98304,98304,245.963,68.349,184.859,44.015,3.197359,3.197359,117138,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,1,2,redulink-binary-quic-stream,98304,30851,98304,140.167,64.08,81.908,26.31,5.610679,1.760814,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,2,1,redulink-binary-quic-stream,98304,30851,98304,139.84,63.643,82.141,28.382,5.623799,1.764931,41572,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,2,2,raw-quic-stream,98304,98304,98304,238.413,62.06,183.816,40.792,3.298612,3.298612,117290,187,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,3,1,raw-quic-stream,98304,98304,98304,239.154,62.106,184.404,43.42,3.288392,3.288392,117212,186,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,3,2,redulink-binary-quic-stream,98304,30851,98304,140.17,64.0,82.167,27.517,5.610559,1.760776,41572,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,4,1,redulink-binary-quic-stream,98304,30851,98304,140.242,63.955,82.316,27.658,5.607678,1.759872,41572,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,4,2,raw-quic-stream,98304,98304,98304,238.811,62.132,183.995,44.952,3.293115,3.293115,117213,186,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,5,1,raw-quic-stream,98304,98304,98304,239.059,62.077,184.216,43.46,3.289698,3.289698,117290,187,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,5,2,redulink-binary-quic-stream,98304,30851,98304,140.194,64.044,82.055,27.985,5.609598,1.760475,41573,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,6,1,redulink-binary-quic-stream,98304,30851,98304,140.397,64.101,82.238,27.626,5.601487,1.757929,41573,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,6,2,raw-quic-stream,98304,98304,98304,238.913,61.944,184.241,43.186,3.291709,3.291709,117289,187,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,7,1,raw-quic-stream,98304,98304,98304,238.935,61.907,184.233,43.015,3.291406,3.291406,117289,187,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,7,2,redulink-binary-quic-stream,98304,30851,98304,139.403,64.502,80.356,31.045,5.641428,1.770464,41642,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,8,1,redulink-binary-quic-stream,98304,30851,98304,140.139,63.955,82.087,29.119,5.6118,1.761166,41572,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,8,2,raw-quic-stream,98304,98304,98304,240.482,61.837,185.919,36.786,3.270232,3.270232,117441,189,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,9,1,raw-quic-stream,98304,98304,98304,238.619,61.778,184.066,36.649,3.295764,3.295764,117442,189,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,9,2,redulink-binary-quic-stream,98304,30851,98304,139.572,63.694,81.556,25.634,5.634597,1.76832,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,10,1,redulink-binary-quic-stream,98304,30851,98304,138.49,63.75,80.258,25.894,5.678619,1.782136,41642,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,10,2,raw-quic-stream,98304,98304,98304,240.406,61.781,185.862,37.793,3.271266,3.271266,117440,189,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,11,1,raw-quic-stream,98304,98304,98304,240.172,61.749,185.759,36.612,3.274453,3.274453,117366,188,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,11,2,redulink-binary-quic-stream,98304,30851,98304,139.961,63.862,81.742,26.592,5.618937,1.763406,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,12,1,redulink-binary-quic-stream,98304,30851,98304,138.347,63.841,80.077,25.815,5.684489,1.783978,41643,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,12,2,raw-quic-stream,98304,98304,98304,240.532,61.859,185.93,37.127,3.269552,3.269552,117439,189,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,13,1,raw-quic-stream,98304,98304,98304,238.66,61.818,184.219,41.705,3.295198,3.295198,117289,187,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,13,2,redulink-binary-quic-stream,98304,30851,98304,140.044,63.765,82.255,27.65,5.615607,1.76236,41573,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,14,1,redulink-binary-quic-stream,98304,30851,98304,139.518,63.715,81.709,26.933,5.636778,1.769005,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,14,2,raw-quic-stream,98304,98304,98304,240.504,61.793,185.876,36.898,3.269933,3.269933,117441,189,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,15,1,raw-quic-stream,98304,98304,98304,238.552,61.842,183.964,37.948,3.29669,3.29669,117442,189,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,15,2,redulink-binary-quic-stream,98304,30851,98304,139.794,63.815,81.909,25.704,5.625649,1.765512,41573,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,16,1,redulink-binary-quic-stream,98304,30851,98304,139.809,63.856,81.765,25.792,5.625046,1.765323,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,16,2,raw-quic-stream,98304,98304,98304,240.502,61.792,185.939,37.192,3.26996,3.26996,117441,189,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,17,1,raw-quic-stream,98304,98304,98304,240.583,61.918,186.027,36.95,3.268859,3.268859,117442,189,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,17,2,redulink-binary-quic-stream,98304,30851,98304,139.795,63.658,81.904,26.132,5.625609,1.765499,41649,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,18,1,redulink-binary-quic-stream,98304,30851,98304,138.28,63.863,79.891,25.849,5.687243,1.784842,41642,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,18,2,raw-quic-stream,98304,98304,98304,238.507,61.785,184.185,40.203,3.297312,3.297312,117289,187,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,19,1,raw-quic-stream,98304,98304,98304,238.893,61.912,184.139,43.289,3.291984,3.291984,117291,187,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,19,2,redulink-binary-quic-stream,98304,30851,98304,140.098,63.786,82.181,27.546,5.613442,1.761681,41573,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,20,1,redulink-binary-quic-stream,98304,30851,98304,139.697,63.791,81.773,27.691,5.629555,1.766738,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,20,2,raw-quic-stream,98304,98304,98304,240.236,61.566,185.902,36.932,3.273581,3.273581,117441,189,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.0
demo,constructed deterministic warm-update control,1,1,raw-quic-stream,98304,98304,98304,240.192,61.855,185.655,37.139,3.274181,3.274181,117368,188,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,1,2,redulink-binary-quic-stream,98304,30851,98304,139.897,63.918,81.601,26.381,5.621507,1.764212,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,2,1,redulink-binary-quic-stream,98304,30851,98304,151.053,63.745,92.906,26.097,5.206332,1.633917,41594,70,2,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,2,2,raw-quic-stream,98304,98304,98304,240.568,61.895,185.935,37.135,3.269063,3.269063,117442,189,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,3,1,raw-quic-stream,98304,98304,98304,240.222,61.767,185.712,36.825,3.273772,3.273772,117291,187,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,3,2,redulink-binary-quic-stream,98304,30851,98304,140.047,64.04,81.717,26.586,5.615486,1.762323,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,4,1,redulink-binary-quic-stream,98304,30851,98304,305.01,197.332,106.032,28.857,2.578381,0.80918,54473,80,1,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,4,2,raw-quic-stream,98304,98304,98304,240.455,61.896,185.804,37.702,3.270599,3.270599,117367,188,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,5,1,raw-quic-stream,98304,98304,98304,238.313,61.908,183.804,41.127,3.299996,3.299996,117291,187,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,5,2,redulink-binary-quic-stream,98304,30851,98304,140.18,63.878,82.167,28.025,5.610158,1.760651,41572,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,6,1,redulink-binary-quic-stream,98304,30851,98304,165.423,63.806,107.389,27.838,4.754067,1.491981,41578,70,1,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,6,2,raw-quic-stream,98304,98304,98304,240.715,61.932,186.054,38.013,3.267067,3.267067,117441,189,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,7,1,raw-quic-stream,98304,98304,98304,240.452,61.496,185.894,37.382,3.27064,3.27064,117127,185,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,7,2,redulink-binary-quic-stream,98304,30851,98304,139.65,63.754,81.614,26.002,5.63145,1.767333,41573,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,8,1,redulink-binary-quic-stream,98304,30851,98304,138.341,63.694,80.175,26.252,5.684736,1.784055,41642,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,8,2,raw-quic-stream,98304,98304,98304,241.6,61.793,187.141,37.341,3.255099,3.255099,117968,195,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,9,1,raw-quic-stream,98304,98304,98304,241.841,61.874,187.121,38.413,3.251856,3.251856,117694,192,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,9,2,redulink-binary-quic-stream,98304,30851,98304,139.985,63.756,82.201,27.647,5.617973,1.763103,41573,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,10,1,redulink-binary-quic-stream,98304,30851,98304,164.522,63.523,106.576,27.609,4.780102,1.500152,41502,69,2,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,10,2,raw-quic-stream,98304,98304,98304,238.455,61.853,183.892,43.736,3.298031,3.298031,117136,185,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,11,1,raw-quic-stream,98304,98304,98304,238.768,61.772,184.228,43.099,3.293708,3.293708,117290,187,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,11,2,redulink-binary-quic-stream,98304,30851,98304,140.065,63.864,82.169,27.413,5.614765,1.762096,41573,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,12,1,redulink-binary-quic-stream,98304,30851,98304,140.238,63.954,82.229,29.689,5.607838,1.759922,41573,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,12,2,raw-quic-stream,98304,98304,98304,238.435,61.649,184.039,49.8,3.298308,3.298308,117141,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,13,1,raw-quic-stream,98304,98304,98304,240.367,61.929,185.584,37.371,3.271797,3.271797,117289,187,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,13,2,redulink-binary-quic-stream,98304,30851,98304,140.03,63.935,82.131,25.969,5.616168,1.762537,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,14,1,redulink-binary-quic-stream,98304,30851,98304,139.748,63.774,81.637,26.039,5.627501,1.766093,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,14,2,raw-quic-stream,98304,98304,98304,261.266,62.065,206.423,37.662,3.010082,3.010082,117450,189,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,15,1,raw-quic-stream,98304,98304,98304,263.365,62.126,208.687,37.776,2.986092,2.986092,117641,191,2,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,15,2,redulink-binary-quic-stream,98304,30851,98304,139.493,63.568,81.665,25.577,5.637788,1.769322,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,16,1,redulink-binary-quic-stream,98304,30851,98304,229.111,63.53,171.231,26.792,3.432537,1.077242,41724,72,2,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,16,2,raw-quic-stream,98304,98304,98304,240.649,61.973,185.942,37.42,3.267963,3.267963,117441,189,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,17,1,raw-quic-stream,98304,98304,98304,324.296,146.966,184.841,37.046,2.425044,2.425044,117167,185,3,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,17,2,redulink-binary-quic-stream,98304,30851,98304,139.563,63.771,81.434,25.903,5.634961,1.768434,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,18,1,redulink-binary-quic-stream,98304,30851,98304,139.694,63.813,81.451,26.14,5.629676,1.766776,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,18,2,raw-quic-stream,98304,98304,98304,240.577,61.681,186.182,39.096,3.268941,3.268941,117289,187,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,19,1,raw-quic-stream,98304,98304,98304,240.343,61.671,185.955,37.237,3.272124,3.272124,117441,189,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,19,2,redulink-binary-quic-stream,98304,30851,98304,139.979,63.91,81.746,26.217,5.618214,1.763179,41572,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,20,1,redulink-binary-quic-stream,98304,30851,98304,139.607,63.513,81.849,25.578,5.633185,1.767877,41573,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,20,2,raw-quic-stream,98304,98304,98304,251.729,61.767,197.16,37.708,3.124122,3.124122,117539,190,1,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,20.0,0.5
demo,constructed deterministic warm-update control,1,1,raw-quic-stream,98304,98304,98304,466.778,175.344,292.394,38.484,1.684809,1.684809,117137,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,1,2,redulink-binary-quic-stream,98304,30851,98304,372.223,176.493,194.128,27.486,2.112798,0.663065,41506,69,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,2,1,redulink-binary-quic-stream,98304,30851,98304,374.848,176.599,196.95,27.6,2.098002,0.658422,41653,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,2,2,raw-quic-stream,98304,98304,98304,469.238,175.83,294.605,38.989,1.675977,1.675977,117138,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,3,1,raw-quic-stream,98304,98304,98304,469.154,175.626,294.454,40.74,1.676277,1.676277,117138,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,3,2,redulink-binary-quic-stream,98304,30851,98304,375.973,176.336,198.358,28.432,2.091725,0.656451,41724,72,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,4,1,redulink-binary-quic-stream,98304,30851,98304,376.024,176.733,198.005,27.618,2.091441,0.656362,41656,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,4,2,raw-quic-stream,98304,98304,98304,469.069,175.68,294.282,39.033,1.676581,1.676581,117137,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,5,1,raw-quic-stream,98304,98304,98304,471.206,177.016,294.219,40.464,1.668977,1.668977,117141,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,5,2,redulink-binary-quic-stream,98304,30851,98304,375.987,176.758,197.829,28.166,2.091647,0.656427,41655,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,6,1,redulink-binary-quic-stream,98304,30851,98304,374.723,176.365,197.023,27.433,2.098702,0.658641,41656,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,6,2,raw-quic-stream,98304,98304,98304,469.166,175.766,294.374,39.217,1.676234,1.676234,117137,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,7,1,raw-quic-stream,98304,98304,98304,463.995,173.841,289.303,38.658,1.694915,1.694915,117140,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,7,2,redulink-binary-quic-stream,98304,30851,98304,376.315,176.479,198.128,27.778,2.089824,0.655855,41582,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,8,1,redulink-binary-quic-stream,98304,30851,98304,372.153,176.367,194.127,27.497,2.113195,0.66319,41505,69,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,8,2,raw-quic-stream,98304,98304,98304,468.925,175.579,294.315,38.74,1.677095,1.677095,117059,184,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,9,1,raw-quic-stream,98304,98304,98304,468.762,175.351,294.243,38.697,1.677679,1.677679,117059,184,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,9,2,redulink-binary-quic-stream,98304,30851,98304,375.894,175.867,198.258,27.7,2.092164,0.656589,41574,70,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,10,1,redulink-binary-quic-stream,98304,30851,98304,372.277,176.6,194.098,27.262,2.112492,0.662969,41506,69,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,10,2,raw-quic-stream,98304,98304,98304,469.163,175.855,294.54,39.307,1.676245,1.676245,117136,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,11,1,raw-quic-stream,98304,98304,98304,469.044,175.721,294.591,38.776,1.67667,1.67667,117137,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,11,2,redulink-binary-quic-stream,98304,30851,98304,375.819,176.493,197.957,28.762,2.092582,0.65672,41655,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,12,1,redulink-binary-quic-stream,98304,30851,98304,376.054,176.898,197.835,27.888,2.091274,0.65631,41655,71,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,12,2,raw-quic-stream,98304,98304,98304,467.922,175.613,293.164,40.893,1.68069,1.68069,117139,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,13,1,raw-quic-stream,98304,98304,98304,466.149,173.593,291.647,39.554,1.687083,1.687083,117139,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,13,2,redulink-binary-quic-stream,98304,30851,98304,376.301,176.461,198.413,29.675,2.089901,0.655879,41724,72,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,14,1,redulink-binary-quic-stream,98304,30851,98304,372.203,176.381,194.184,26.969,2.112912,0.663101,41506,69,0,0,0,True,13,13,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,14,2,raw-quic-stream,98304,98304,98304,467.318,175.929,292.661,38.343,1.682863,1.682863,117137,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
demo,constructed deterministic warm-update control,15,1,raw-quic-stream,98304,98304,98304,468.99,175.724,294.527,38.473,1.676863,1.676863,117138,185,0,0,0,True,0,0,13,reno,Linux tc/netem qdisc on loopback in an isolated network namespace,5.0,80.0,0.0
