payload,rate_mbps,rtt_ms,loss_every,round,method,input_bytes,encoded_stream_payload_bytes,reconstructed_bytes,completion_ms_measured,reconstructed_rate_mbps_measured,encoded_rate_mbps_measured,reconstruction_ok,semantic_misses,mean_queue_delay_ms,max_queue_delay_ms,emulation
demo,20.0,80.0,0,7,raw-quic-stream,98304,98304,98304,773.496,1.016724,1.016724,True,0,0.41,3.435,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,7,redulink-binary-quic-stream,98304,30818,98304,797.048,0.986681,0.309321,True,13,0.41,3.435,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,8,raw-quic-stream,98304,98304,98304,763.375,1.030204,1.030204,True,0,0.299,3.172,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,8,redulink-binary-quic-stream,98304,30818,98304,780.474,1.007634,0.31589,True,13,0.299,3.172,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,9,raw-quic-stream,98304,98304,98304,772.862,1.017558,1.017558,True,0,0.391,3.836,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,9,redulink-binary-quic-stream,98304,30818,98304,790.208,0.995222,0.311999,True,13,0.391,3.836,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,10,raw-quic-stream,98304,98304,98304,770.55,1.020611,1.020611,True,0,0.382,3.363,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,10,redulink-binary-quic-stream,98304,30818,98304,788.175,0.997789,0.312804,True,13,0.382,3.363,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,11,raw-quic-stream,98304,98304,98304,804.749,0.977239,0.977239,True,0,0.457,5.646,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,11,redulink-binary-quic-stream,98304,30818,98304,818.351,0.960996,0.301269,True,13,0.457,5.646,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,12,raw-quic-stream,98304,98304,98304,782.781,1.004664,1.004664,True,0,0.36,3.824,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,12,redulink-binary-quic-stream,98304,30818,98304,799.482,0.983677,0.30838,True,13,0.36,3.824,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,13,raw-quic-stream,98304,98304,98304,774.147,1.015869,1.015869,True,0,0.357,3.087,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,13,redulink-binary-quic-stream,98304,30818,98304,783.848,1.003297,0.31453,True,13,0.357,3.087,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,14,raw-quic-stream,98304,98304,98304,777.232,1.011837,1.011837,True,0,0.353,2.991,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,14,redulink-binary-quic-stream,98304,30818,98304,788.881,0.996896,0.312524,True,13,0.353,2.991,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,15,raw-quic-stream,98304,98304,98304,774.117,1.015908,1.015908,True,0,0.366,3.784,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,15,redulink-binary-quic-stream,98304,30818,98304,778.609,1.010047,0.316647,True,13,0.366,3.784,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,16,raw-quic-stream,98304,98304,98304,775.751,1.013769,1.013769,True,0,0.349,4.704,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,16,redulink-binary-quic-stream,98304,30818,98304,797.575,0.986029,0.309117,True,13,0.349,4.704,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,17,raw-quic-stream,98304,98304,98304,766.962,1.025386,1.025386,True,0,0.356,3.732,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,17,redulink-binary-quic-stream,98304,30818,98304,788.267,0.997672,0.312767,True,13,0.356,3.732,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,18,raw-quic-stream,98304,98304,98304,779.127,1.009376,1.009376,True,0,0.311,3.623,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,18,redulink-binary-quic-stream,98304,30818,98304,791.596,0.993476,0.311452,True,13,0.311,3.623,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,19,raw-quic-stream,98304,98304,98304,787.8,0.998264,0.998264,True,0,0.424,4.059,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,19,redulink-binary-quic-stream,98304,30818,98304,798.104,0.985375,0.308912,True,13,0.424,4.059,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,20,raw-quic-stream,98304,98304,98304,777.985,1.010858,1.010858,True,0,0.452,4.529,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
demo,20.0,80.0,0,20,redulink-binary-quic-stream,98304,30818,98304,789.713,0.995845,0.312194,True,13,0.452,4.529,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
